id,group,games_played,retained_1,retained_7
4922625,B,43,TRUE,FALSE
4922791,B,15,TRUE,FALSE
4922849,B,2,FALSE,FALSE
4923060,A,3,FALSE,FALSE
4923194,B,11,TRUE,FALSE
4923315,A,293,TRUE,FALSE
4923565,A,4,FALSE,FALSE
4923615,A,11,TRUE,FALSE
4923689,A,7,FALSE,FALSE
4923861,A,0,FALSE,FALSE
4924011,A,17,FALSE,TRUE
4924138,B,3,FALSE,TRUE
4924208,A,1156,TRUE,TRUE
4924537,A,4,FALSE,FALSE
4924546,A,20,TRUE,FALSE
4924590,A,25,TRUE,FALSE
4924737,B,66,FALSE,TRUE
4924799,B,5,FALSE,FALSE
4924801,B,16,FALSE,FALSE
4924917,B,22,FALSE,FALSE
4925250,B,151,TRUE,TRUE
4925291,A,64,TRUE,FALSE
4925343,A,139,TRUE,TRUE
4925418,A,1,FALSE,FALSE
4925932,B,23,TRUE,FALSE
4925936,B,31,TRUE,TRUE
4926047,B,1,FALSE,FALSE
4926178,B,37,TRUE,FALSE
4926187,B,127,TRUE,TRUE
4926246,B,11,TRUE,FALSE
4926273,B,10,TRUE,FALSE
4926497,B,12,FALSE,TRUE
4926517,B,1,FALSE,FALSE
4926866,B,3,FALSE,FALSE
4926876,A,392,TRUE,TRUE
4926907,B,139,TRUE,TRUE
4926938,B,21,FALSE,FALSE
4926983,B,57,TRUE,FALSE
4927012,B,1,FALSE,FALSE
4927023,B,5,FALSE,FALSE
4927045,B,11,TRUE,FALSE
4927174,A,34,TRUE,FALSE
4927229,A,22,TRUE,FALSE
4927382,A,45,TRUE,FALSE
4927535,B,13,TRUE,FALSE
4927582,B,398,TRUE,TRUE
4927630,A,108,TRUE,TRUE
4927714,B,24,TRUE,FALSE
4927799,B,226,TRUE,TRUE
4927802,A,27,FALSE,FALSE
4928227,A,47,TRUE,FALSE
4928255,B,7,FALSE,FALSE
4928344,A,51,TRUE,TRUE
4928486,B,2,FALSE,FALSE
4928493,A,9,FALSE,TRUE
4928568,A,2,FALSE,FALSE
4928645,A,434,TRUE,TRUE
4928742,A,17,TRUE,TRUE
4928761,A,44,TRUE,FALSE
4928800,A,27,FALSE,FALSE
4928890,A,8,FALSE,FALSE
4929114,A,5,FALSE,FALSE
4929339,A,11,TRUE,FALSE
4929419,A,28,FALSE,FALSE
4929446,B,4,FALSE,FALSE
4929524,B,11,FALSE,FALSE
4929851,A,4,FALSE,FALSE
4930273,A,54,TRUE,FALSE
4930316,B,1,FALSE,FALSE
4930484,B,4,FALSE,FALSE
4930617,B,65,TRUE,TRUE
4930622,B,0,FALSE,FALSE
4930711,A,5,TRUE,FALSE
4930951,A,5,TRUE,FALSE
4930998,A,15,TRUE,FALSE
4931003,B,63,TRUE,TRUE
4931048,A,3,FALSE,FALSE
4931251,B,6,FALSE,FALSE
4931332,B,69,TRUE,TRUE
4931648,B,29,FALSE,FALSE
4931783,B,10,FALSE,FALSE
4932032,A,38,TRUE,FALSE
4932261,A,39,TRUE,FALSE
4932285,B,25,TRUE,FALSE
4932301,B,4,FALSE,FALSE
4932403,B,6,FALSE,FALSE
4932419,A,2,FALSE,FALSE
4932530,A,40,TRUE,FALSE
4932547,A,57,TRUE,TRUE
4932709,B,775,TRUE,TRUE
4932746,A,11,FALSE,FALSE
4933201,A,108,TRUE,FALSE
4933313,B,4,FALSE,FALSE
4933439,B,6,TRUE,FALSE
4933693,A,1,FALSE,FALSE
4933905,B,18,FALSE,FALSE
4933931,B,2,FALSE,FALSE
4934007,A,12,FALSE,FALSE
4934092,B,5,FALSE,FALSE
4934200,A,38,TRUE,FALSE
4934286,B,183,TRUE,TRUE
4934476,A,264,TRUE,TRUE
4934740,B,21,FALSE,FALSE
4934849,B,69,TRUE,FALSE
4935013,B,11,FALSE,FALSE
4935093,B,119,TRUE,TRUE
4935247,A,41,TRUE,FALSE
4935348,A,1,FALSE,FALSE
4935380,B,14,FALSE,FALSE
4935409,A,9,FALSE,FALSE
4935724,B,14,TRUE,FALSE
4935750,B,13,TRUE,FALSE
4935774,A,13,FALSE,FALSE
4935830,B,9,TRUE,FALSE
4935849,A,21,TRUE,FALSE
4935865,B,2,FALSE,FALSE
4936110,B,104,TRUE,TRUE
4936159,A,13,FALSE,FALSE
4936311,A,19,TRUE,FALSE
4936615,A,3,FALSE,FALSE
4936677,B,91,FALSE,FALSE
4936711,A,50,TRUE,FALSE
4936923,B,73,TRUE,FALSE
4937000,B,1,FALSE,FALSE
4937427,A,5,FALSE,TRUE
4937620,A,13,FALSE,FALSE
4937637,B,41,TRUE,FALSE
4937897,B,6,FALSE,FALSE
4938465,A,3,FALSE,FALSE
4938561,B,3,FALSE,FALSE
4938682,A,321,TRUE,TRUE
4938739,A,12,TRUE,FALSE
4939325,B,8,FALSE,FALSE
4939381,B,80,TRUE,FALSE
4939554,A,114,TRUE,FALSE
4939626,B,6,FALSE,FALSE
4939636,B,165,TRUE,FALSE
4939648,B,10,TRUE,FALSE
4939684,A,45,FALSE,TRUE
4939992,B,30,FALSE,FALSE
4940290,A,0,FALSE,FALSE
4940302,B,4,FALSE,FALSE
4940456,A,33,TRUE,FALSE
4940583,B,1,FALSE,FALSE
4940721,A,122,FALSE,TRUE
4940756,B,16,FALSE,FALSE
4940857,B,2,TRUE,FALSE
4940906,B,15,FALSE,TRUE
4941060,A,4,FALSE,FALSE
4941243,A,114,FALSE,FALSE
4941559,A,21,FALSE,FALSE
4941613,B,2,FALSE,FALSE
4941840,A,95,TRUE,FALSE
4941941,B,106,TRUE,FALSE
4942029,B,74,TRUE,FALSE
4942055,A,7,TRUE,FALSE
4942060,B,158,TRUE,TRUE
4942276,A,119,TRUE,FALSE
4942278,B,3,FALSE,FALSE
4942282,B,1,FALSE,FALSE
4942428,B,11,TRUE,FALSE
4942715,B,120,TRUE,TRUE
4942964,A,65,TRUE,TRUE
4943029,A,2,FALSE,FALSE
4943062,A,24,FALSE,FALSE
4943127,B,18,TRUE,FALSE
4943173,A,279,TRUE,TRUE
4943187,A,2,FALSE,FALSE
4943266,A,34,TRUE,TRUE
4943285,A,103,TRUE,FALSE
4943293,B,138,TRUE,TRUE
4943299,A,0,FALSE,FALSE
4943394,A,27,TRUE,FALSE
4943478,B,11,FALSE,FALSE
4943754,B,26,FALSE,FALSE
4943778,A,28,TRUE,TRUE
4943827,A,98,TRUE,TRUE
4943894,A,0,FALSE,FALSE
4944263,A,46,TRUE,TRUE
4944281,B,6,FALSE,FALSE
4944622,A,36,TRUE,FALSE
4944647,A,6,FALSE,FALSE
4944776,A,63,TRUE,FALSE
4944852,B,42,TRUE,FALSE
4945079,B,19,TRUE,FALSE
4945157,A,51,TRUE,FALSE
4945198,A,0,FALSE,FALSE
4945358,A,7,FALSE,FALSE
4945370,B,29,FALSE,FALSE
4945531,B,241,TRUE,TRUE
4945636,A,4,FALSE,FALSE
4945687,A,3,FALSE,FALSE
4945743,A,9,FALSE,TRUE
4945908,B,2,TRUE,FALSE
4945924,B,17,TRUE,FALSE
4946289,A,227,TRUE,TRUE
4946389,A,43,FALSE,FALSE
4946589,A,52,TRUE,FALSE
4946723,B,199,TRUE,TRUE
4946930,B,73,FALSE,FALSE
4947049,A,186,TRUE,TRUE
4947124,B,3,FALSE,FALSE
4947305,A,4,FALSE,FALSE
4947308,B,31,FALSE,FALSE
4947388,B,2,FALSE,FALSE
4947568,B,6,FALSE,FALSE
4947697,A,2,FALSE,FALSE
4947778,A,37,FALSE,FALSE
4948200,A,15,TRUE,FALSE
4948279,B,24,TRUE,FALSE
4948425,B,1,FALSE,FALSE
4948461,A,0,FALSE,FALSE
4948517,A,1,FALSE,FALSE
4948625,B,1,FALSE,FALSE
4948692,B,56,TRUE,FALSE
4948721,A,29,TRUE,FALSE
4948921,A,39,FALSE,FALSE
4948999,B,234,TRUE,FALSE
4949066,A,16,TRUE,FALSE
4949173,B,63,TRUE,FALSE
4949229,A,24,TRUE,FALSE
4949259,B,9,FALSE,FALSE
4949383,A,15,TRUE,TRUE
4949457,B,14,FALSE,FALSE
4949674,B,402,TRUE,FALSE
4949711,B,0,FALSE,FALSE
4949791,B,35,TRUE,TRUE
4949952,B,4,TRUE,FALSE
4950106,A,5,FALSE,FALSE
4950210,A,60,TRUE,TRUE
4950290,A,12,TRUE,FALSE
4950544,A,40,TRUE,FALSE
4950786,A,6,FALSE,FALSE
4950821,B,27,FALSE,TRUE
4950942,B,64,TRUE,FALSE
4951393,B,4,TRUE,FALSE
4951456,B,12,TRUE,FALSE
4951647,B,3,FALSE,FALSE
4951783,B,1,FALSE,FALSE
4951993,A,38,TRUE,FALSE
4952125,B,42,TRUE,FALSE
4952224,B,3,FALSE,FALSE
4952377,A,0,FALSE,FALSE
4952410,B,67,TRUE,FALSE
4952472,B,1,FALSE,FALSE
4952809,A,18,FALSE,FALSE
4952955,A,5,FALSE,FALSE
4953053,A,153,TRUE,TRUE
4953784,A,249,TRUE,TRUE
4953833,A,228,TRUE,TRUE
4953866,B,7,FALSE,FALSE
4953911,A,35,TRUE,FALSE
4953948,A,8,FALSE,FALSE
4954010,B,6,FALSE,FALSE
4954202,B,5,FALSE,FALSE
4954326,B,9,FALSE,FALSE
4954443,A,1,FALSE,FALSE
4954509,A,27,FALSE,FALSE
4954651,B,18,TRUE,FALSE
4954712,B,537,TRUE,TRUE
4954722,A,18,FALSE,FALSE
4954780,A,12,FALSE,FALSE
4954852,A,1,FALSE,FALSE
4954962,B,231,TRUE,FALSE
4955124,B,4,FALSE,FALSE
4955170,A,6,FALSE,FALSE
4955401,B,15,FALSE,FALSE
4955406,A,8,FALSE,TRUE
4955524,A,380,TRUE,TRUE
4955552,B,41,TRUE,FALSE
4955798,B,68,FALSE,FALSE
4955936,A,0,FALSE,FALSE
4956130,B,38,TRUE,FALSE
4956405,B,18,FALSE,FALSE
4956431,A,2,FALSE,FALSE
4956433,B,67,TRUE,TRUE
4956443,B,191,TRUE,TRUE
4956516,B,190,TRUE,FALSE
4956698,A,459,TRUE,TRUE
4956773,A,117,TRUE,TRUE
4956939,B,0,FALSE,FALSE
4956996,B,230,FALSE,TRUE
4957046,A,0,FALSE,FALSE
4957140,B,30,FALSE,FALSE
4957663,A,9,FALSE,FALSE
4957684,B,374,TRUE,TRUE
4957691,A,14,TRUE,FALSE
4957745,B,1,FALSE,FALSE
4957849,B,93,TRUE,TRUE
4957982,B,93,TRUE,FALSE
4958155,B,32,FALSE,FALSE
4958212,B,54,TRUE,TRUE
4958343,B,7,FALSE,FALSE
4958376,A,26,TRUE,FALSE
4958386,B,16,FALSE,FALSE
4958834,A,66,TRUE,FALSE
4958896,A,11,TRUE,FALSE
4959079,B,3,TRUE,FALSE
4959432,A,9,FALSE,FALSE
4959466,B,64,TRUE,TRUE
4959829,B,1,FALSE,FALSE
4959906,B,16,FALSE,TRUE
4959907,B,0,FALSE,FALSE
4960055,A,18,FALSE,FALSE
4960120,A,64,TRUE,FALSE
4960126,A,247,TRUE,FALSE
4960253,A,61,TRUE,FALSE
4960638,B,6,TRUE,FALSE
4960728,B,27,FALSE,FALSE
4960900,A,10,FALSE,FALSE
4960955,B,11,FALSE,FALSE
4961137,B,3,TRUE,FALSE
4961207,B,5,FALSE,FALSE
4961403,B,22,FALSE,FALSE
4961529,A,31,FALSE,FALSE
4961544,B,90,TRUE,FALSE
4961566,A,1,FALSE,FALSE
4961769,B,1,FALSE,FALSE
4962142,B,144,TRUE,TRUE
4962230,B,8,FALSE,FALSE
4962272,B,11,TRUE,FALSE
4962350,B,145,FALSE,FALSE
4962482,B,43,TRUE,TRUE
4962781,A,48,TRUE,FALSE
4962914,A,5,FALSE,FALSE
4963013,A,1,FALSE,FALSE
4963109,A,17,TRUE,FALSE
4963243,B,184,TRUE,TRUE
4963327,A,86,TRUE,FALSE
4963417,A,74,TRUE,TRUE
4963433,A,195,TRUE,TRUE
4963482,A,4,FALSE,FALSE
4963515,B,3,FALSE,FALSE
4963532,B,4,TRUE,FALSE
4963538,B,67,TRUE,FALSE
4963563,A,61,FALSE,FALSE
4963803,B,67,TRUE,TRUE
4963864,B,175,TRUE,TRUE
4963868,A,247,TRUE,TRUE
4964089,A,3,FALSE,FALSE
4964132,B,59,TRUE,FALSE
4964200,B,48,TRUE,TRUE
4964242,A,6,FALSE,FALSE
4964260,B,9,FALSE,FALSE
4964295,B,54,TRUE,TRUE
4964594,A,1,FALSE,FALSE
4964614,A,63,TRUE,TRUE
4964788,A,41,TRUE,FALSE
4964863,B,63,TRUE,FALSE
4964996,A,21,TRUE,FALSE
4965153,A,1,FALSE,FALSE
4965487,A,207,TRUE,TRUE
4965490,B,2,FALSE,FALSE
4965811,B,0,FALSE,FALSE
4965844,A,0,FALSE,FALSE
4966139,A,56,TRUE,FALSE
4966190,A,5,FALSE,FALSE
4966400,A,16,TRUE,FALSE
4966519,B,8,TRUE,FALSE
4966562,A,21,TRUE,FALSE
4966837,A,282,TRUE,FALSE
4966939,B,74,TRUE,FALSE
4967084,B,1,FALSE,FALSE
4967112,B,2,FALSE,FALSE
4967180,B,7,FALSE,FALSE
4967287,A,3,FALSE,FALSE
4967487,A,57,TRUE,FALSE
4967572,A,26,TRUE,FALSE
4967644,A,10,FALSE,FALSE
4967647,A,11,FALSE,FALSE
4967806,B,3,FALSE,FALSE
4967871,B,124,TRUE,FALSE
4967941,A,7,FALSE,FALSE
4968076,B,4,FALSE,FALSE
4968213,A,62,TRUE,FALSE
4968574,A,64,FALSE,TRUE
4968809,A,159,TRUE,FALSE
4968944,A,1,FALSE,FALSE
4968945,B,22,TRUE,FALSE
4969085,A,14,TRUE,FALSE
4969110,A,6,FALSE,FALSE
4969136,A,48,TRUE,FALSE
4969256,A,8,FALSE,FALSE
4969451,B,38,FALSE,FALSE
4969577,B,41,TRUE,FALSE
4969887,A,22,TRUE,FALSE
4970120,A,4,FALSE,FALSE
4970241,B,1,FALSE,FALSE
4970298,B,3,FALSE,FALSE
4970341,A,29,TRUE,FALSE
4970347,B,7,FALSE,FALSE
4970436,A,21,FALSE,FALSE
4970444,B,2,FALSE,FALSE
4970450,B,33,FALSE,FALSE
4970556,B,5,FALSE,FALSE
4970651,B,4,FALSE,FALSE
4970662,B,31,TRUE,FALSE
4970743,B,2,FALSE,FALSE
4970978,A,13,TRUE,FALSE
4971105,B,48,TRUE,FALSE
4971199,A,7,FALSE,FALSE
4971269,B,190,TRUE,FALSE
4971495,A,6,FALSE,FALSE
4971520,B,14,FALSE,FALSE
4971562,A,58,TRUE,FALSE
4971623,B,84,TRUE,FALSE
4971737,B,4,TRUE,FALSE
4971786,A,6,FALSE,FALSE
4971990,A,16,FALSE,FALSE
4972167,A,2,FALSE,FALSE
4972305,B,400,TRUE,TRUE
4972419,B,1,FALSE,FALSE
4972711,B,5,FALSE,FALSE
4972766,B,34,TRUE,FALSE
4972822,B,3,FALSE,FALSE
4972923,B,1,FALSE,FALSE
4972933,B,129,TRUE,TRUE
4973005,A,29,FALSE,FALSE
4973166,B,170,TRUE,FALSE
4973189,A,29,FALSE,FALSE
4973207,A,831,TRUE,TRUE
4973371,B,1,FALSE,FALSE
4973472,B,21,FALSE,FALSE
4973540,B,1,FALSE,FALSE
4973690,B,6,FALSE,FALSE
4973784,A,178,TRUE,TRUE
4973871,A,52,TRUE,FALSE
4974024,A,31,TRUE,FALSE
4974369,B,9,FALSE,FALSE
4974859,B,6,FALSE,FALSE
4975021,B,34,FALSE,FALSE
4975048,A,85,TRUE,TRUE
4975278,B,1000,TRUE,TRUE
4975485,A,39,FALSE,FALSE
4975501,A,26,TRUE,FALSE
4975532,B,51,TRUE,FALSE
4975727,B,9,FALSE,FALSE
4975736,B,2,FALSE,FALSE
4975766,A,9,FALSE,FALSE
4975771,B,23,FALSE,FALSE
4975882,A,22,FALSE,TRUE
4975920,B,162,FALSE,FALSE
4976005,A,5,FALSE,FALSE
4976135,B,11,FALSE,FALSE
4976148,B,8,FALSE,FALSE
4976505,B,14,FALSE,FALSE
4976622,B,13,FALSE,FALSE
4976741,B,91,TRUE,TRUE
4976771,B,33,FALSE,FALSE
4976837,A,146,TRUE,FALSE
4976940,B,37,FALSE,FALSE
4977318,B,75,TRUE,FALSE
4977337,A,75,TRUE,FALSE
4977341,A,20,TRUE,FALSE
4977524,B,29,TRUE,FALSE
4977775,B,40,FALSE,FALSE
4977896,A,38,TRUE,FALSE
4978132,A,26,TRUE,FALSE
4978208,B,92,TRUE,FALSE
4978293,A,12,FALSE,FALSE
4978317,B,3,FALSE,FALSE
4978424,A,23,FALSE,FALSE
4978482,B,4,FALSE,FALSE
4978766,B,32,TRUE,FALSE
4978976,A,1,FALSE,FALSE
4979058,A,15,FALSE,FALSE
4979098,A,65,TRUE,FALSE
4979118,A,0,FALSE,FALSE
4979227,A,24,TRUE,FALSE
4979327,A,57,FALSE,TRUE
4979422,B,238,TRUE,FALSE
4979469,B,61,TRUE,FALSE
4979532,B,34,FALSE,FALSE
4979576,A,0,FALSE,FALSE
4979588,A,0,FALSE,FALSE
4979612,A,127,TRUE,TRUE
4979790,A,264,TRUE,TRUE
4979844,A,7,FALSE,FALSE
4979887,B,14,TRUE,FALSE
4980151,A,19,TRUE,FALSE
4980154,B,8,TRUE,FALSE
4980172,A,24,TRUE,FALSE
4980246,B,1,FALSE,FALSE
4980293,B,184,TRUE,TRUE
4980454,A,1,FALSE,FALSE
4980465,A,12,FALSE,FALSE
4980472,A,12,TRUE,FALSE
4980520,A,1,TRUE,FALSE
4980562,A,32,TRUE,TRUE
4980639,B,24,TRUE,FALSE
4980769,A,147,TRUE,TRUE
4980802,A,7,FALSE,FALSE
4980878,A,47,TRUE,FALSE
4980879,B,21,TRUE,FALSE
4981250,A,0,FALSE,FALSE
4981373,A,19,TRUE,TRUE
4981477,B,16,FALSE,FALSE
4981584,B,3,FALSE,FALSE
4981599,B,58,TRUE,FALSE
4981747,A,133,FALSE,TRUE
4981989,B,1,FALSE,FALSE
4982041,B,8,FALSE,FALSE
4982071,B,5,TRUE,FALSE
4982180,B,0,FALSE,FALSE
4982279,A,3,TRUE,FALSE
4982493,A,13,TRUE,FALSE
4982556,A,4,FALSE,FALSE
4982658,B,1,FALSE,FALSE
4982723,B,44,FALSE,FALSE
4982845,A,23,TRUE,TRUE
4982865,A,604,TRUE,TRUE
4982870,B,15,FALSE,FALSE
4982953,A,250,TRUE,FALSE
4983114,A,7,FALSE,FALSE
4983121,A,125,TRUE,FALSE
4983305,B,22,TRUE,FALSE
4983349,A,0,FALSE,FALSE
4983358,A,15,FALSE,FALSE
4983390,B,10,FALSE,FALSE
4983431,A,2,FALSE,FALSE
4983439,B,6,FALSE,TRUE
4983509,B,7,FALSE,FALSE
4983619,A,32,TRUE,FALSE
4983630,A,3,FALSE,FALSE
4983632,A,117,FALSE,FALSE
4983726,A,20,FALSE,FALSE
4983782,A,23,TRUE,FALSE
4984020,B,9,FALSE,FALSE
4984039,A,28,TRUE,FALSE
4984202,A,5,FALSE,FALSE
4984206,A,4,FALSE,FALSE
4984217,A,69,TRUE,FALSE
4984248,A,6,FALSE,FALSE
4984274,B,254,TRUE,TRUE
4984587,A,30,TRUE,FALSE
4984656,B,0,FALSE,FALSE
4984766,B,38,TRUE,FALSE
4984820,B,45,TRUE,FALSE
4985001,A,2,FALSE,FALSE
4985054,B,437,TRUE,TRUE
4985445,A,7,FALSE,FALSE
4985472,B,23,TRUE,FALSE
4985634,B,14,FALSE,FALSE
4985689,A,1,TRUE,FALSE
4985697,B,72,TRUE,FALSE
4985709,B,15,TRUE,FALSE
4985714,B,99,TRUE,FALSE
4985787,A,79,TRUE,FALSE
4985802,A,1,FALSE,FALSE
4985856,B,83,TRUE,TRUE
4985992,A,6,TRUE,FALSE
4986093,A,8,TRUE,FALSE
4986119,A,24,FALSE,FALSE
4986178,B,8,FALSE,TRUE
4986363,A,11,FALSE,FALSE
4986543,B,140,TRUE,TRUE
4986587,A,12,FALSE,FALSE
4986821,B,24,TRUE,FALSE
4987155,B,21,TRUE,FALSE
4987563,B,84,TRUE,FALSE
4987731,B,55,FALSE,FALSE
4988061,B,9,FALSE,FALSE
4988152,A,103,TRUE,FALSE
4988274,B,82,TRUE,TRUE
4988294,A,7,FALSE,FALSE
4988407,B,43,TRUE,FALSE
4988700,B,73,TRUE,TRUE
4988977,A,88,TRUE,FALSE
4989243,A,182,FALSE,FALSE
4989281,A,44,TRUE,TRUE
4989546,B,2,FALSE,FALSE
4989625,B,8,FALSE,FALSE
4989644,B,2,FALSE,FALSE
4990315,A,1,FALSE,FALSE
4990377,B,13,FALSE,FALSE
4990560,B,1,FALSE,FALSE
4990732,A,90,TRUE,FALSE
4990859,B,1,FALSE,FALSE
4990882,B,34,TRUE,FALSE
4991094,B,120,FALSE,TRUE
4991126,B,16,FALSE,FALSE
4991207,B,10,FALSE,FALSE
4991564,B,77,TRUE,FALSE
4991763,B,43,FALSE,TRUE
4991807,A,1,FALSE,FALSE
4991881,A,78,TRUE,FALSE
4991907,B,534,TRUE,TRUE
4992040,B,4,FALSE,FALSE
4992172,B,3,FALSE,FALSE
4992191,A,11,FALSE,FALSE
4992311,A,36,TRUE,FALSE
4992334,A,146,TRUE,FALSE
4992353,B,49,TRUE,FALSE
4992416,B,35,TRUE,FALSE
4992457,A,0,FALSE,FALSE
4992722,B,51,FALSE,FALSE
4992735,A,79,TRUE,TRUE
4992809,B,16,TRUE,FALSE
4992828,A,19,TRUE,FALSE
4993000,A,419,TRUE,TRUE
4993218,A,17,TRUE,TRUE
4993252,B,3,FALSE,FALSE
4993469,A,12,FALSE,FALSE
4993484,A,21,TRUE,FALSE
4993851,A,44,TRUE,FALSE
4994030,B,18,FALSE,FALSE
4994114,A,157,TRUE,TRUE
4994160,A,100,TRUE,FALSE
4994358,A,38,FALSE,FALSE
4994440,A,1,FALSE,FALSE
4994445,A,3,FALSE,FALSE
4994525,B,98,TRUE,FALSE
4994543,B,3,FALSE,FALSE
4994688,A,2,FALSE,FALSE
4994745,A,19,TRUE,FALSE
4994888,A,0,FALSE,FALSE
4994988,B,96,TRUE,TRUE
4995075,B,54,TRUE,FALSE
4995172,B,79,TRUE,FALSE
4995202,A,26,FALSE,FALSE
4995400,B,2,TRUE,FALSE
4995441,B,5,FALSE,FALSE
4995708,B,220,TRUE,TRUE
4995727,B,9,FALSE,FALSE
4995751,A,16,TRUE,TRUE
4995793,A,227,TRUE,TRUE
4995815,B,0,FALSE,FALSE
4995912,A,12,FALSE,FALSE
4995962,A,41,FALSE,TRUE
4996046,B,22,TRUE,FALSE
4996179,B,3,FALSE,FALSE
4996261,B,45,TRUE,FALSE
4996356,B,16,TRUE,FALSE
4996640,A,36,TRUE,TRUE
4996665,B,52,TRUE,FALSE
4996865,B,67,FALSE,FALSE
4996889,A,62,TRUE,TRUE
4997061,B,262,TRUE,TRUE
4997466,A,1,FALSE,FALSE
4997616,A,1,FALSE,FALSE
4997781,B,8,FALSE,FALSE
4997797,B,27,TRUE,FALSE
4997858,B,72,TRUE,TRUE
4998023,B,19,TRUE,FALSE
4998025,A,5,FALSE,FALSE
4998054,B,8,TRUE,FALSE
4998126,A,13,FALSE,FALSE
4998134,B,3,FALSE,FALSE
4998360,B,25,FALSE,FALSE
4998484,B,34,TRUE,FALSE
4998601,B,16,FALSE,FALSE
4998722,A,8,FALSE,FALSE
4998775,A,46,TRUE,FALSE
4999064,A,11,FALSE,FALSE
4999233,B,3,FALSE,FALSE
4999618,B,3,TRUE,FALSE
4999807,A,71,TRUE,FALSE
4999845,A,35,TRUE,FALSE
5000118,A,38,TRUE,FALSE
5000143,B,67,TRUE,FALSE
5000242,B,3,FALSE,FALSE
5000697,A,52,FALSE,FALSE
5000739,A,27,FALSE,FALSE
5000760,A,0,FALSE,FALSE
5000909,A,116,TRUE,TRUE
5001025,B,10,FALSE,FALSE
5001132,B,9,FALSE,FALSE
5001389,A,6,FALSE,FALSE
5001635,B,8,FALSE,FALSE
5001651,A,5,FALSE,FALSE
5001705,A,20,TRUE,FALSE
5001743,A,5,FALSE,FALSE
5001752,A,22,TRUE,FALSE
5001754,B,1,FALSE,FALSE
5001835,A,42,FALSE,FALSE
5001878,A,2,FALSE,FALSE
5001993,B,4,FALSE,FALSE
5002192,B,7,FALSE,FALSE
5002243,A,1,FALSE,FALSE
5002271,A,22,TRUE,FALSE
5002402,B,7,FALSE,FALSE
5002496,A,97,TRUE,TRUE
5002695,A,108,TRUE,TRUE
5002835,A,9,FALSE,FALSE
5002889,A,9,FALSE,FALSE
5002959,A,17,FALSE,FALSE
5003062,A,79,FALSE,FALSE
5003103,B,3,FALSE,FALSE
5003132,A,1,FALSE,FALSE
5003260,A,275,TRUE,FALSE
5003429,A,1,FALSE,FALSE
5003540,B,3,FALSE,FALSE
5003670,A,16,FALSE,FALSE
5003700,A,17,TRUE,FALSE
5003771,A,69,TRUE,FALSE
5003787,B,4,FALSE,FALSE
5003801,A,8,FALSE,FALSE
5003873,B,269,TRUE,TRUE
5004047,A,19,FALSE,FALSE
5004131,A,12,TRUE,FALSE
5004212,A,11,TRUE,FALSE
5004419,B,2,FALSE,FALSE
5004512,B,7,FALSE,FALSE
5004531,B,12,FALSE,FALSE
5004735,A,0,FALSE,FALSE
5004761,B,55,TRUE,FALSE
5004902,B,72,TRUE,FALSE
5004909,B,4,FALSE,FALSE
5005007,A,182,TRUE,TRUE
5005099,A,352,TRUE,TRUE
5005258,A,11,FALSE,FALSE
5005424,B,40,TRUE,FALSE
5005653,B,6,TRUE,FALSE
5005676,B,184,TRUE,FALSE
5005822,A,19,TRUE,FALSE
5005842,B,42,TRUE,FALSE
5005861,A,18,TRUE,TRUE
5006053,A,37,TRUE,FALSE
5006129,A,3,FALSE,FALSE
5006233,A,27,FALSE,FALSE
5006282,A,12,FALSE,FALSE
5006337,B,24,TRUE,FALSE
5006556,B,291,TRUE,TRUE
5006587,A,1,FALSE,FALSE
5006590,B,86,TRUE,TRUE
5006690,B,74,TRUE,TRUE
5006897,B,13,FALSE,FALSE
5007028,B,1,FALSE,FALSE
5007050,B,164,TRUE,TRUE
5007208,B,9,FALSE,FALSE
5007329,B,33,TRUE,TRUE
5007390,A,1,FALSE,FALSE
5007503,A,26,FALSE,FALSE
5007563,B,105,FALSE,FALSE
5007639,A,41,FALSE,FALSE
5007642,B,26,FALSE,FALSE
5007739,B,27,FALSE,FALSE
5007764,B,13,FALSE,FALSE
5007927,B,7,TRUE,FALSE
5007988,A,9,FALSE,FALSE
5008072,B,8,TRUE,FALSE
5008701,A,153,TRUE,TRUE
5008887,B,19,TRUE,FALSE
5009065,A,47,TRUE,TRUE
5009085,B,47,FALSE,TRUE
5009094,B,13,TRUE,FALSE
5009194,B,917,TRUE,TRUE
5009519,A,7,FALSE,FALSE
5009594,A,13,TRUE,FALSE
5009643,B,1,FALSE,FALSE
5009645,A,0,FALSE,FALSE
5009728,B,1,FALSE,FALSE
5009730,A,6,FALSE,FALSE
5009816,B,73,TRUE,TRUE
5009869,B,13,FALSE,FALSE
5009975,B,26,TRUE,FALSE
5009988,A,6,TRUE,FALSE
5010031,A,32,TRUE,FALSE
5010051,B,137,TRUE,FALSE
5010542,B,3,TRUE,TRUE
5010565,B,13,TRUE,FALSE
5010580,B,120,TRUE,TRUE
5010632,B,19,FALSE,FALSE
5010664,A,37,TRUE,TRUE
5010711,B,40,FALSE,FALSE
5010792,B,1,TRUE,FALSE
5010837,B,385,TRUE,FALSE
5010889,A,2,FALSE,FALSE
5010894,A,64,FALSE,FALSE
5010984,A,1,FALSE,FALSE
5011040,A,8,FALSE,FALSE
5011163,A,5,FALSE,FALSE
5011289,A,3,FALSE,FALSE
5011575,B,69,TRUE,FALSE
5011904,A,1,FALSE,FALSE
5011910,B,21,TRUE,FALSE
